Code,FPL_Name,Web_Name,Understat_ID,Understat_Name,FPL_ID_2024-25,Team_2024-25,FPL_ID_2023-24,Team_2023-24
457569,Đorđe Petrović,Petrović,12032,Djordje Petrovic,183,Chelsea,687,Chelsea
515024,Luke Harris,Harris,10719,Luke Harris,246,Fulham,683,Fulham
166477,Timothy Castagne,Castagne,6157,Timothy Castagne,244,Fulham,688,Fulham
611011,Joseph Johnson,Johnson,11980,Joseph Johnson,,,,
248875,Jérémy Doku,Doku,8981,Jéremy Doku,346,Man City,678,Man City
504598,Daniel Gore,Gore,11987,Daniel Gore,,,,
218430,Gonzalo Montiel,G.Montiel,9897,Gonzalo Montiel,,,,
460842,Mohammed Kudus,Kudus,12027,Mohammed Kudus,525,West Ham,689,West Ham
171101,Clément Lenglet,Lenglet,5050,Clement Lenglet,,,,
535301,Carlos Baleba,Baleba,10527,Carlos Baleba,115,Brighton,690,Brighton
465607,Anssumane Fati Vieira,Ansu Fati,7967,Anssumane Fati,,,,
437757,Han-Noah Massengo,Massengo,7264,Han-Noah Massengo,,,,
486385,Norberto Bercique Gomes Betuncal,Beto,9983,Beto,218,Everton,691,Everton
428971,Steven Benda,Benda,,,242,Fulham,692,Fulham
451302,Altay Bayindir,Bayindir,,,367,Man Utd,695,Man Utd
575476,Murillo Santiago Costa dos Santos,Murillo,12123,Murillo,436,Nott'm Forest,696,Nott'm Forest
244619,Luke Thomas,Thomas,8562,Luke Thomas,305,Leicester,693,Sheffield Utd
231480,Santiago Bueno,S.Bueno,10945,Santiago Bueno,564,Wolves,697,Wolves
593001,Enso González,Gonzalez,12047,Enso González,547,Wolves,698,Wolves
205836,Saman Ghoddos,Ghoddos,7069,Saman Ghoddos,,,,
37642,Jonny Evans,Evans,807,Jonny Evans,371,Man Utd,703,Man Utd
548308,Ashley Phillips,A.Phillips,,,478,Spurs,702,Spurs
531363,Nathan Fraser,Fraser,11210,Nathan Fraser,546,Wolves,704,Wolves
224995,Luis Sinisterra,Sinisterra,10866,Luis Sinisterra,80,Bournemouth,705,Bournemouth
437748,Mike Trésor,M.Trésor,12094,Mike Trésor,,,,
514280,Alfie Gilchrist,Gilchrist,11595,Alfie Gilchrist,170,Chelsea,716,Chelsea
517996,Ronnie Stutter,Stutter,,,,,,
519198,Alex Matos,Matos,12086,Alex Matos,,,,
225897,Fodé Ballo-Touré,Ballo-Touré,5803,Fode Toure,,,,
441266,Ryan Gravenberch,Gravenberch,10697,Ryan Gravenberch,323,Liverpool,708,Liverpool
172912,Sofyan Amrabat,Amrabat,7927,Sofyan Amrabat,,,,
111452,Odysseas Vlachodimos,Odysseas,375,Odisseas Vlachodimos,412,Newcastle,710,Nott'm Forest
466404,Andrew Omobamidele,Omobamidele,9833,Andrew Omobamidele,440,Nott'm Forest,711,Nott'm Forest
250199,Nicolás Domínguez,Dominguez,8252,Nicolás Domínguez,431,Nott'm Forest,712,Nott'm Forest
210462,Ibrahim Sangaré,Sangaré,5722,Ibrahim Sangare,442,Nott'm Forest,713,Nott'm Forest
152760,Divock Origi,Origi,484,Divock Origi,,,,
231057,Jean-Ricner Bellegarde,Bellegarde,7762,Jean-Ricner Bellegarde,535,Wolves,715,Wolves
447261,Mackenzie Hunt,Hunt,,,,,,
531993,Ademola Ola-Adebomi,Ola-Adebomi,,,,,,
531989,David Ozoh,Ozoh,11268,David Ozoh,212,Crystal Palace,721,Crystal Palace
513588,Jamie Donley,Donley,12118,Jamie Donley,,,,
248854,Josh Brooking,Brooking,,,,,,
570241,Kim Ji-soo,Ji-soo,,,96,Brentford,725,Brentford
474908,Jadan Raymond,Raymond,,,,,,
462491,Luke Chambers,Chambers,,,,,,
519328,Callum Scanlon,Scanlon,,,,,,
60252,Andros Townsend,Townsend,775,Andros Townsend,,,,
608060,Jayden Luker,Luker,,,,,,
585472,Ryan Oné,Oné,12158,Ryan Oné,,,,
601496,Jili Buyabu,Buyabu,,,,,,
487693,Devan Tanton,Tanton,,,,,,
516432,Valintino Adedokun,Adedokun,,,,,,
589114,Zack Nelson,Nelson,12188,Zack Nelson,,,,
516874,Charles Sagoe,Sagoe,,,,,,
535262,Reuell Walters,Walters,,,,,,
535264,Bradley Ibrahim,Ibrahim,,,,,,
450539,Myles Peart-Harris,Peart-Harris,10205,Myles Peart-Harris,103,Brentford,744,Brentford
574402,Mark O’Mahony,O’Mahony,12205,Mark O’Mahony,138,Brighton,741,Brighton
475480,Benicio Baker-Boaitey,Baker-Boaitey,12204,Benicio Baker-Boaitey,114,Brighton,742,Brighton
591386,Treymaurice Nyoni,Nyoni,,,,,,
248859,Amadou Diallo,Diallo,12200,Amadou Diallo,,,,
547716,Ben Parkinson,Parkinson,12198,Ben Parkinson,,,,
519321,Alfie Dorrington,Dorrington,,,,,,
514154,Ben Jackson,Jackson,,,,,,
532528,Joshua Duffus,Duffus,,,,,,
515504,Joe Hugill,Hugill,,,,,,
490150,Michael Ndiweni,Ndiweni,12215,Michael Ndiweni,,,,
563883,Vincent Angelini,Angelini,,,,,,
513836,Leigh Kavanagh,Kavanagh,,,,,,
492779,Yago de Santiago Alonso,Yago Santiago,,,,,,
483398,Matthew Whittingham,Whittingham,,,,,,
497606,Tawanda Chirewa,Chirewa,12234,Tawanda Chirewa,538,Wolves,750,Wolves
504750,Justin Hubner,Hubner,,,,,,
500052,Luca Barrington,Barrington,,,,,,
517995,Leo Castledine,Castledine,,,,,,
443629,Marcelo de Araújo Pitaluga Filho,Pitaluga,,,,,,
492777,Conor Bradley,Bradley,10120,Conor Bradley,313,Liverpool,757,Liverpool
552425,Sydie Peck,Peck,12251,Sydie Peck,,,,
499169,Myles Lewis-Skelly,Lewis-Skelly,,,,,,
564505,Sam Proctor,Proctor,,,,,,
501468,Tayo Adaramola,Adaramola,,,,,,
491557,Jenson Metcalfe,Metcalfe,,,,,,
491745,Elijah Campbell,Campbell,,,,,,
496283,Mahamadou Susoho,Susoho,,,,,,
518466,Willy Kambwala,Kambwala,12275,Willy Kambwala,,,,
515599,Tommi O'Reilly,O'Reilly,,,,,,
515500,Rhys Bennett,Bennett,,,,,,
432712,Owen Hesketh,Hesketh,,,,,,
490095,Ty Barnett,Barnett,,,,,,
499175,Ethan Nwaneri,Nwaneri,11132,Ethan Nwaneri,12,Arsenal,772,Arsenal
462438,Micah Hamilton,Hamilton,,,,,,
518442,Lewis Orford,Orford,,,,,,
518438,Kaelan Casey,Casey,11409,Kaelan Casey,,,,
204814,Ben Brereton Díaz,Brereton Díaz,11815,Ben Brereton Díaz,584,Southampton,775,Sheffield Utd
165153,Timo Werner,Werner,65,Timo Werner,509,Spurs,776,Spurs
493125,Radu Drăgușin,Dragusin,9105,Radu Dragusin,486,Spurs,777,Spurs
481283,James Wright,Wright,,,,,,
430992,Owen Beck,Beck,10119,Owen Beck,,,,
496185,Kaide Gordon,Gordon,10118,Kaide Gordon,,,,
524070,Jamie McDonnell,McDonnell,,,,,,
536677,Detlef Esapa Osong,Osong,,,,,,
536681,Joe Gardner,Gardner,,,,,,
536109,Oliver Scarles,Scarles,,,,,,
565431,Callum Marshall,Marshall,,,,,,
491598,Cameron Peupion,Peupion,11544,Cameron Peupion,140,Brighton,786,Brighton
449133,Harvey Griffiths,Griffiths,,,,,,
501837,Yerson Mosquera,Mosquera,9958,Yerson Mosquera,558,Wolves,788,Wolves
465390,Kaine Kesler-Hayden,Kesler-Hayden,9409,Kaine Hayden,43,Aston Villa,793,Aston Villa
244850,Morgan Rogers,Rogers,12412,Morgan Rogers,54,Aston Villa,803,Aston Villa
441240,Romain Faivre,Faivre,6420,Romain Faivre,66,Bournemouth,799,Bournemouth
496683,Max Kinsey,Kinsey,,,,,,
168636,Enes Ünal,Enes Ünal,6219,Enes Ünal,65,Bournemouth,804,Bournemouth
507433,Hákon Valdimarsson,Valdimarsson,,,109,Brentford,789,Brentford
612534,Benjamin Fredrick,Fredrick,,,,,,
503724,Lorenz Assignon,Assignon,8973,Lorenz Assignon,,,,
477717,Maxime Esteve,Estève,9487,Maxime Estève,,,,
505187,Cesare Casadei,Casadei,10433,Cesare Casadei,158,Chelsea,791,Chelsea
247348,Daniel Muñoz,Muñoz,12408,Daniel Muñoz,211,Crystal Palace,792,Crystal Palace
496221,Adam Wharton,Wharton,12409,Adam Wharton,216,Crystal Palace,807,Crystal Palace
511504,Kristian Sekularac,Sekularac,,,,,,
209293,Daiki Hashioka,Hashioka,12509,Daiki Hashioka,,,,
461484,Joe White,White,9959,Joe White,419,Newcastle,794,Newcastle
592436,Travis Hernes,Hernes,,,,,,
427420,Giovanni Reyna,Reyna,8191,Giovanni Reyna,,,,
85633,Matz Sels,Sels,6903,Matz Sels,443,Nott'm Forest,808,Nott'm Forest
551232,Rodrigo Duarte Ribeiro,Ribeiro,12418,Rodrigo Ribeiro,,,,
173268,Ivo Grbic,Grbić,8923,Ivo Grbic,,,,
550833,Noha Lemina,N.Lemina,,,,,,
577725,Joshua King,King,,,,,,
550596,Dominic Sadi,Sadi,11300,Dominic Sadi,,,,
514514,Lewis Koumas,Koumas,,,,,,
518199,Fabian Mrozek,Mrozek,,,,,,
516250,Jacob Wright,Wright,,,,,,
504751,Mauro Bandeira,Bandeira,,,,,,
503308,James Sweet,Sweet,,,,,,
462492,Joe Gauci,Gauci,,,39,Aston Villa,818,Aston Villa
543158,Valentín Barco,Barco,12498,Valentín Barco,116,Brighton,816,Brighton
536238,Ishé Samuels-Smith,Samuels-Smith,,,,,,
597983,Ollie Harrison,Harrison,,,,,,
574398,Franco Umeh-Chibueze,Umeh-Chibueze,,,,,,
591539,Billy Blacker,Blacker,,,,,,
532372,Oliver Arblaster,Arblaster,12449,Oliver Arblaster,,,,
530318,Kaden Rodney,Rodney,,,,,,
500058,Jayden Danns,Danns,12455,Jayden Danns,,,,
490881,Toby Collyer,Collyer,,,,,,
616094,Dovydas Sasnauskas,Sasnauskas,,,,,,
549344,Sam Curtis,Curtis,12465,Sam Curtis,,,,
490885,George Earthy,Earthy,12474,George Earthy,519,West Ham,829,West Ham
514277,Jimi Tauriainen,Tauriainen,12497,Jimi Tauriainen,,,,
547668,Axel Piesold,Piesold,,,,,,
519325,Habeeb Ogunneye,Ogunneye,,,,,,
613467,Wesley Okoduwa,Okoduwa,,,,,,
622536,Benjamin Arthur,Arthur,,,,,,
577016,Josh Acheampong,Acheampong,12535,Josh Acheampong,,,,
611926,Amara Nallo,Nallo,,,,,,
461537,Dermot Mee,Mee,,,,,,
589507,Leon Chiwome,Chiwome,12532,Leon Chiwome,539,Wolves,836,Wolves
647597,Dominic Dos Santos Martins,Martins,,,,,,
513840,Samy Chouchane,Chouchane,,,,,,
493121,Roshaun Mathurin,Mathurin,,,,,,
461453,Lewis Warrington,Warrington,10775,Lewis Warrington,,,,
602934,Fletcher Holman,Holman,,,,,,
445548,Odeluga Offiah,Offiah,10453,Odeluga Offiah,139,Brighton,845,Brighton
634640,Christian Chigozie,Chigozie,,,,,,
499857,Teddy Sharman-Lowe,Sharman-Lowe,,,,,,
577974,Harry Amass,Amass,,,,,,
596572,Michael Dacosta Gonzalez,Dacosta Gonzalez,,,,,,
550615,Tyrique George,George,,,,,,
559963,Kiano Dyer,Dyer,,,,,,
551995,Taylan Harris,Harris,,,,,,
575034,Ethan Wheatley,Wheatley,12568,Ethan Wheatley,,,,
514362,Temple Ojinnaka,Ojinnaka,,,,,,
521966,Finley Munroe,Munroe,12581,Finley Munroe,,,,
568791,Callan McKenna,McKenna,,,,,,
530117,Louis Jackson,Jackson,,,,,,
591538,Owen Hampson,Hampson,,,,,,
518892,Ted Curd,Curd,,,,,,
496222,Zak Sturge,Sturge,,,,,,
499721,Mikey Moore,Moore,12603,Mikey Moore,,,,
549014,Noël Atom,Atom,,,,,,
563934,Tyrese Hall,Hall,,,,,,
537403,Kadan Young,Young,,,,,,
646754,Lander Emery,Emery,,,,,,
628204,Yunus Emre Konak,Konak,,,97,Brentford,864,Brentford
438405,Billy Crellin,Crellin,,,,,,
466075,Riccardo Calafiori,Calafiori,8129,Riccardo Calafiori,578,Arsenal,,
491287,Enzo Barrenechea,Barrenechea,11140,Enzo Barrenechea,30,Aston Villa,,
469247,Samuel Iling-Junior,Iling Jr,10616,Samuel Iling-Junior,41,Aston Villa,,
578545,Kosta Nedeljković,Nedeljkovic,,,50,Aston Villa,,
514315,Lino da Cruz Sousa,Sousa,,,56,Aston Villa,,
495145,Alex Paulsen,Paulsen,,,75,Bournemouth,,
554605,Dean Huijsen,Huijsen,11943,Dean Huijsen,580,Bournemouth,,
502500,Igor Thiago Nascimento Rodrigues,Thiago,,,107,Brentford,,
519324,Amario Cozier-Duberry,Cozier-Duberry,,,118,Brighton,,
612855,Ibrahim Osman,I.Osman,,,127,Brighton,,
550141,Adrian Mazilu,Mazilu,,,133,Brighton,,
592031,Yankuba Minteh,Minteh,,,135,Brighton,,
467779,Mats Wieffer,Wieffer,,,149,Brighton,,
215413,Kiernan Dewsbury-Hall,Dewsbury-Hall,9739,Kiernan Dewsbury-Hall,166,Chelsea,,
499309,Marc Guiu Paz,Marc Guiu,11633,Marc Guiu,178,Chelsea,,
551230,Renato Palma Veiga,Renato Veiga,11383,Renato Veiga,184,Chelsea,,
488464,Caleb Wiley,Wiley,,,575,Chelsea,,
508479,Filip Jørgensen,Jørgensen,9272,Filip Jorgensen,581,Chelsea,,
515621,Chadi Riad Dnanou,Chadi Riad,11167,Chadi Riad,195,Crystal Palace,,
209400,Daichi Kamada,Kamada,6145,Daichi Kamada,205,Crystal Palace,,
232185,Ismaïla Sarr,I.Sarr,5675,Ismaila Sarr,585,Crystal Palace,,
463903,Jesper Lindstrøm,Lindstrøm,9752,Jesper Lindstrom,577,Everton,,
246301,Jorge Cuenca Barreno,J.Cuenca,8489,Jorge Cuenca,586,Fulham,,
462387,Ali Al-Hamadi,Al-Hamadi,,,260,Ipswich,,
517178,Elkan Baggott,Baggott,,,261,Ipswich,,
173818,Nathan Broadhead,Broadhead,9406,Nathan Broadhead,262,Ipswich,,
122411,Cameron Burgess,Burgess,,,263,Ipswich,,
149929,Wes Burns,Burns,,,264,Ipswich,,
196411,Conor Chaplin,Chaplin,,,265,Ipswich,,
232228,Harry Clarke,Clarke,,,266,Ipswich,,
455084,Leif Davis,Davis,8919,Leif Davis,267,Ipswich,,
463034,Liam Delap,Delap,8868,Liam Delap,268,Ipswich,,
214964,George Edmundson,Edmundson,,,269,Ipswich,,
449429,Jacob Greaves,Greaves,,,270,Ipswich,,
167191,Marcus Myers-Harness,Harness,,,271,Ipswich,,
222625,George Hirst,Hirst,8563,George Hirst,272,Ipswich,,
524180,Cameron Humphreys,Humphreys,,,273,Ipswich,,
503301,Omari Giraud-Hutchinson,Hutchinson,10348,Omari Hutchinson,274,Ipswich,,
94926,Freddie Ladapo,Ladapo,,,276,Ipswich,,
106606,Massimo Luongo,Luongo,,,277,Ipswich,,
74944,Sam Morsy,Morsy,,,278,Ipswich,,
246265,Corrie Ndaba,Ndaba,,,279,Ipswich,,
434044,Cieran Slicker,Slicker,,,280,Ipswich,,
231899,Jack Taylor,Taylor,,,281,Ipswich,,
180804,Axel Tuanzebe,Tuanzebe,934,Axel Tuanzebe,282,Ipswich,,
108813,Christian Walton,Walton,,,283,Ipswich,,
220583,Luke Woolfenden,Woolfenden,,,284,Ipswich,,
108053,Conor Townsend,Townsend,8905,Conor Townsend,583,Ipswich,,
225902,Boubakary Soumaré,B.Soumaré,6310,Boubakary Soumare,285,Leicester,,
197469,Hamza Choudhury,Choudhury,6418,Hamza Choudhury,287,Leicester,,
94147,Conor Coady,Coady,6851,Conor Coady,288,Leicester,,
245419,Patson Daka,Daka,9738,Patson Daka,289,Leicester,,
218218,Wout Faes,Faes,8646,Wout Faes,291,Leicester,,
549640,Michael Golding,Golding,,,292,Leicester,,
467189,Mads Hermansen,Hermansen,,,293,Leicester,,
207270,Daniel Iversen,Iversen,10808,Daniel Iversen,294,Leicester,,
220627,James Justin,Justin,7753,James Justin,295,Leicester,,
481510,Victor Kristiansen,Kristiansen,11367,Victor Kristiansen,296,Leicester,,
461584,Wanya Marçal-Madivádua,Marcal,,,297,Leicester,,
154048,Stephy Mavididi,Mavididi,7484,Stephy Mavididi,298,Leicester,,
461587,Kasey McAteer,McAteer,10166,Kasey McAteer,299,Leicester,,
203341,Wilfred Ndidi,Ndidi,5545,Wilfred Ndidi,300,Leicester,,
473341,Caleb Okoli,Okoli,7333,Caleb Okoli,301,Leicester,,
111931,Ricardo Barbosa Pereira,Ricardo,3303,Ricardo Pereira,302,Leicester,,
194190,Harry Souttar,Souttar,6329,Harry Souttar,303,Leicester,,
436680,Jakub Stolarczyk,Stolarczyk,,,304,Leicester,,
101668,Jamie Vardy,Vardy,755,Jamie Vardy,306,Leicester,,
93100,Jannik Vestergaard,Vestergaard,111,Jannik Vestergaard,307,Leicester,,
95463,Danny Ward,Ward,473,Danny Ward,308,Leicester,,
157668,Harry Winks,Winks,971,Harry Winks,309,Leicester,,
531442,Abdul Fatawu,A.Fatawu,,,570,Leicester,,
244858,Fábio Freitas Gouveia Carvalho,Carvalho,9501,Fabio Carvalho,314,Liverpool,,
440148,Tyler Morton,Morton,10091,Tyler Morton,331,Liverpool,,
219937,Rhys Williams,R.Williams,9086,Rhys Williams,334,Liverpool,,
510281,Sávio 'Savinho' Moreira de Oliveira,Sávio,11735,Sávio,571,Man City,,
458249,Joshua Zirkzee,Zirkzee,8044,Joshua Zirkzee,389,Man Utd,,
550864,Leny Yoro,Yoro,10564,Leny Yoro,572,Man Utd,,
19236,John Ruddy,Ruddy,785,John Ruddy,414,Newcastle,,
578512,Miodrag Pivaš,Pivas,,,574,Newcastle,,
475123,Carlos Miguel dos Santos Pereira,C.Miguel,,,427,Nott'm Forest,,
569014,Eric da Silva Moreira,Da Silva Moreira,,,428,Nott'm Forest,,
227444,Nikola Milenković,Milenković,6174,Nikola Milenkovic,573,Nott'm Forest,,
502697,Carlos Alcaraz Durán,Alcaraz,11297,Carlos Alcaraz,450,Southampton,,
499724,Samuel Amo-Ameyaw,Amo-Ameyaw,11618,Samuel Amo-Ameyaw,451,Southampton,,
193204,Joe Aribo,Aribo,10766,Joe Ayodele-Aribo,452,Southampton,,
155511,Adam Armstrong,Armstrong,4419,Adam Armstrong,453,Southampton,,
456350,Gavin Bazunu,Bazunu,10765,Gavin Bazunu,454,Southampton,,
171771,Jan Bednarek,Bednarek,6042,Jan Bednarek,455,Southampton,,
477386,Armel Bella-Kotchap,Bella-Kotchap,9710,Armel Bella Kotchap,456,Southampton,,
184386,James Bree,Bree,11359,James Bree,457,Southampton,,
490503,Samuel Edozie,Edozie,10072,Samuel Edozie,459,Southampton,,
500926,Ronnie Edwards,Edwards,,,460,Southampton,,
245719,Taylor Harwood-Bellis,Harwood-Bellis,,,461,Southampton,,
504783,Kamaldeen Sulemana,Kamaldeen,9630,Kamaldeen Sulemana,462,Southampton,,
515571,Juan Larios López,Larios,11078,Juan Larios,464,Southampton,,
200428,Mateusz Lis,Lis,11103,Mateusz Lis,465,Southampton,,
167888,Joe Lumley,Lumley,,,466,Southampton,,
204863,Ryan Manning,Manning,,,467,Southampton,,
476888,Sékou Mara,Mara,8970,Sékou Mara,468,Southampton,,
58376,Alex McCarthy,McCarthy,635,Alex McCarthy,469,Southampton,,
147611,Paul Onuachu,Onuachu,11360,Paul Onuachu,470,Southampton,,
214466,Will Smallbone,Smallbone,8224,William Smallbone,471,Southampton,,
88900,Jack Stephens,Stephens,1735,Jack Stephens,472,Southampton,,
230348,Ross Stewart,Stewart,,,473,Southampton,,
219279,Sugawara Yukinari,Sugawara,,,474,Southampton,,
158534,Kyle Walker-Peters,Walker-Peters,885,Kyle Walker-Peters,476,Southampton,,
244845,Nathan Wood-Gordon,Wood,,,477,Southampton,,
570526,Lucas Bergvall,Bergvall,,,481,Spurs,,
496179,Alfie Devine,Devine,,,485,Spurs,,
547701,Archie Gray,Gray,,,489,Spurs,,
577114,Luis Guilherme Lira dos Santos,L.Guilherme,,,526,West Ham,,
229384,Andy Irving,Irving,,,576,West Ham,,
450070,Crysencio Summerville,Summerville,9492,Crysencio Summerville,587,West Ham,,
197024,Guido Rodríguez,G.Rodríguez,8267,Guido Rodríguez,588,West Ham,,
91889,Niclas Füllkrug,Füllkrug,6098,Niclas Füllkrug,589,West Ham,,
641221,Pedro Cardoso de Lima,Pedro Lima,,,561,Wolves,,
483081,Rodrigo Martins Gomes,R.Gomes,,,563,Wolves,,
247412,Jørgen Strand Larsen,Strand Larsen,11070,Jørgen Strand Larsen,566,Wolves,,
